league_id,league,roster_id,is_my_roster,player_id,player,position,nfl_team,opponent,home_away,gameday,gametime,total_line,roof,temp,wind,lineup_score,score_source,weekly_ecr,season_ecr,weekly_grade,injury_status,practice_participation,injury_note,depth_chart_order,weather_note,base_lineup_score_before_league_scoring,generic_weekly_projection,sleeper_league_projection_nonreturn,league_scoring_context_adjustment,questionable_penalty_restored,league_projection_matched_stats,base_lineup_score_before_idp,idp_points_applied,idp_source_season,idp_current_season_data,base_lineup_score_before_usage,usage_points_applied,usage_season,usage_signal,usage_latest_week,usage_games_with_stats,usage_games_with_snaps,latest_offense_snap_pct,last3_offense_snap_pct,season_offense_snap_pct,last3_targets_pg,last3_carries_pg,last3_opportunities_pg,usage_adjustment_raw,base_lineup_score_before_ol,ol_points_applied,ol_health_score,ol_grade,ol_concerns,team_pass_ol_adjustment,team_run_ol_adjustment,legacy_weather_points_removed,base_lineup_score_before_weather,weather_points_applied,weather_severity,weather_notes,forecast_temp_f,forecast_wind_mph,forecast_gust_mph,forecast_precip_probability,forecast_source,base_lineup_score_before_injury_ripple,injury_ripple_points_applied,injury_ripple_reasons,injury_ripple_confidence,base_lineup_score_before_return,return_projection_points,return_points_applied,return_roles,return_confidence,dual_role_offense_return,offensive_depth_rank
1370453762442797056,18-Team Chopped — Surviving the Chamber,6,False,6650,Chase McLaughlin,K,TB,MIN,home,2026-09-27,16:05,42.5,outdoors,,,7.2,Sleeper raw-stat projection × league scoring,15.59,220.5,C,,,,1,,8.0,7.5,6.7,0.5,0.0,7,,,,,7.2,0.0,,,,,,,,,,,,,7.2,0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,7.2,0.0,LOW,no material weather signal,83.3,3.8,4.7,0.0,Open-Meteo game-time forecast,7.2,0.0,,,7.2,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,6,False,6806,J.K. Dobbins,RB,DEN,LAR,home,2026-09-27,20:20,44.5,outdoors,,,18.14,Sleeper raw-stat projection × league scoring + current usage + game-time weather,38.05,141.67,C-,,,,1,,9.1,8.6,17.43,0.5,0.0,12,,,,,17.93,0.26,2026,STABLE,2,2,2,34.0,38.5,38.5,0.0,9.0,9.0,1.0,18.19,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,18.19,-0.05,MODERATE,wind 15 mph,83.4,15.4,23.7,3.0,Open-Meteo game-time forecast,18.14,0.0,,,18.14,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,6,False,8132,Tyler Allgeier,RB,ARI,SF,away,2026-09-27,16:05,47.5,outdoors,,,10.64,Sleeper raw-stat projection × league scoring + current usage + OL health,43.26,170.83,D,,,,2,,6.3,7.0,10.95,-0.7,0.0,12,,,,,10.25,0.53,2026,STABLE,2,2,2,64.0,61.5,61.5,2.0,11.0,13.0,2.0,10.78,-0.14,91.7,HEALTHY,RG Isaiah Adams (AT RISK),-0.11,-0.2,-0.0,10.64,0.0,LOW,no material weather signal,66.8,7.8,10.3,1.0,Open-Meteo game-time forecast,10.64,0.0,,,10.64,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,6,False,8148,Jameson Williams,WR,DET,NYJ,home,2026-09-27,13:00,48.5,dome,,,13.61,Sleeper raw-stat projection × league scoring + current usage,27.74,59.0,B-,,,,2,,10.9,11.6,13.52,-0.7,0.0,12,,,,,12.82,0.79,2026,STABLE,2,2,2,97.0,90.5,90.5,6.5,0.0,6.5,3.0,13.61,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,13.61,0.0,INDOOR,indoor,,,,,indoor/no weather adjustment,13.61,0.0,,,13.61,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,6,False,9226,De'Von Achane,RB,MIA,KC,home,2026-09-27,13:00,45.5,outdoors,,,24.94,Sleeper raw-stat projection × league scoring + current usage,12.12,24.83,A-,,,,1,,15.8,15.3,23.39,0.5,0.0,12,,,,,23.89,1.05,2026,STABLE,2,2,2,76.0,81.0,81.0,5.5,15.5,21.0,4.0,24.94,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,24.94,0.0,LOW,no material weather signal,81.8,4.3,5.1,0.0,Open-Meteo game-time forecast,24.94,0.0,,,24.94,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,7,False,11834,Devaughn Vele,WR,NO,LV,home,2026-09-27,16:25,43.5,dome,,,11.15,Sleeper raw-stat projection × league scoring + current usage,33.86,147.5,C+,,,,2,,10.4,11.1,10.8,-0.7,0.0,12,,,,,10.1,1.05,2026,STABLE,2,2,2,96.0,93.5,93.5,8.0,0.0,8.0,4.0,11.15,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,11.15,0.0,INDOOR,indoor,,,,,indoor/no weather adjustment,11.15,0.0,,,11.15,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,7,False,11994,Kameron Johnson,WR,TB,MIN,home,2026-09-27,16:05,42.5,outdoors,,,5.74,Sleeper raw-stat projection × league scoring + current usage + league return scoring,,,,,,,6,,3.5,,0.46,0.0,0.0,12,,,,,0.46,-0.79,2026,STABLE,2,2,2,0.0,4.5,4.5,0.0,0.0,0.0,-3.0,0.0,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,0.0,0.0,LOW,no material weather signal,83.3,3.8,4.7,0.0,Open-Meteo game-time forecast,0.0,0.0,,,0.0,5.74,5.74,KR+PR,HIGH,False,
1370453762442797056,18-Team Chopped — Surviving the Chamber,7,False,12512,Quinshon Judkins,RB,CLE,CAR,home,2026-09-27,13:00,42.5,outdoors,,,20.16,Sleeper raw-stat projection × league scoring + current usage + OL health,24.14,81.5,B-,,,,1,,12.6,12.1,19.17,0.5,0.0,12,,,,,19.67,0.79,2026,STABLE,2,2,2,67.0,66.0,66.0,3.5,12.0,15.5,3.0,20.46,-0.3,81.5,MINOR CONCERN,RG Teven Jenkins (UNAVAILABLE),-0.25,-0.45,-0.0,20.16,0.0,LOW,no material weather signal,67.6,11.9,17.7,0.0,Open-Meteo game-time forecast,20.16,0.0,,,20.16,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,7,False,12711,Tyler Loop,K,BAL,DAL,away,2026-09-27,16:25,53.5,,,,7.86,Sleeper raw-stat projection × league scoring,,,,,,,1,,6.1,,7.86,0.0,0.0,7,,,,,7.86,0.0,,,,,,,,,,,,,7.86,0.0,77.8,MINOR CONCERN,LT Ronnie Stanley (UNAVAILABLE),-0.78,-0.24,-0.0,7.86,0.0,LOW,96F heat,95.5,1.1,2.7,4.0,Open-Meteo game-time forecast,7.86,0.0,,,7.86,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,7,False,13305,Mike Washington,RB,LV,NO,away,2026-09-27,16:25,43.5,dome,,,3.42,Sleeper raw-stat projection × league scoring + current usage,53.38,180.0,F,,,,2,,4.4,5.1,4.65,-0.7,0.0,12,,,,,3.95,-0.53,2026,STABLE,2,2,2,19.0,19.0,19.0,0.5,5.0,5.5,-2.0,3.42,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,3.42,0.0,INDOOR,indoor,,,,,indoor/no weather adjustment,3.42,0.0,,,3.42,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,7,False,13414,Kaelon Black,RB,SF,ARI,home,2026-09-27,16:05,47.5,outdoors,,,8.21,Sleeper raw-stat projection × league scoring + current usage,39.36,173.33,C-,,,,2,,7.5,8.2,8.65,-0.7,0.0,12,,,,,7.95,0.26,2026,STABLE,2,2,2,33.0,38.0,38.0,0.5,10.5,11.0,1.0,8.21,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,8.21,0.0,LOW,no material weather signal,66.8,7.8,10.3,1.0,Open-Meteo game-time forecast,8.21,0.0,,,8.21,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,7,False,7002,Juwan Johnson,TE,NO,LV,home,2026-09-27,16:25,43.5,dome,,,14.67,Sleeper raw-stat projection × league scoring + current usage + injury ripple,11.0,119.83,C+,,,,1,,11.3,10.8,13.14,0.5,0.0,7,,,,,13.64,0.53,2026,STABLE,2,2,2,53.0,68.5,68.5,5.5,0.0,5.5,2.0,14.17,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,14.17,0.0,INDOOR,indoor,,,,,indoor/no weather adjustment,14.17,0.5,Starting safety OUT/IR: TE middle/deep matchup improves,MEDIUM,14.67,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,7,False,7523,Trevor Lawrence,QB,JAX,NE,home,2026-09-27,13:00,46.5,outdoors,,,24.96,Sleeper raw-stat projection × league scoring + current usage + OL health,8.84,51.5,B,,,,1,,19.0,18.5,24.46,0.5,0.0,12,,,,,24.96,0.26,2026,STABLE,2,2,2,100.0,94.0,94.0,0.0,2.0,0.0,2.0,25.22,-0.26,90.0,HEALTHY,LT Anton Harrison (AT RISK),-0.35,-0.11,-0.0,24.96,0.0,LOW,no material weather signal,84.7,1.8,4.0,0.0,Open-Meteo game-time forecast,24.96,0.0,,,24.96,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,7,False,7543,Travis Etienne,RB,NO,LV,home,2026-09-27,16:25,43.5,dome,,,17.66,Sleeper raw-stat projection × league scoring + current usage,25.83,64.0,C+,,,,1,,12.6,12.1,16.9,0.5,0.0,12,,,,,17.4,0.26,2026,STABLE,2,2,2,54.0,56.5,56.5,5.5,8.5,14.0,1.0,17.66,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,17.66,0.0,INDOOR,indoor,,,,,indoor/no weather adjustment,17.66,0.0,,,17.66,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,7,False,8155,Breece Hall,RB,NYJ,DET,away,2026-09-27,13:00,48.5,dome,,,23.92,Sleeper raw-stat projection × league scoring + current usage,11.83,41.33,A-,,,,1,,15.9,15.4,22.63,0.5,0.0,12,,,,,23.13,0.79,2026,STABLE,2,2,2,65.0,61.5,61.5,3.5,19.0,22.5,3.0,23.92,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,23.92,0.0,INDOOR,indoor,,,,,indoor/no weather adjustment,23.92,0.0,,,23.92,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,7,False,8167,Christian Watson,WR,GB,ATL,home,2026-09-24,20:15,43.5,outdoors,61,5,18.59,Sleeper raw-stat projection × league scoring + current usage + OL health,10.64,36.83,A,,,,1,,16.0,15.5,16.51,0.5,0.0,12,,,,,17.01,1.62,2026,STABLE,3,3,3,80.0,82.0,82.0,9.67,0.0,9.67,4.0,18.63,-0.04,91.7,HEALTHY,RG Jacob Monk (AT RISK),-0.11,-0.2,-0.0,18.59,0.0,LOW,no material weather signal,64.6,5.1,6.7,0.0,Open-Meteo game-time forecast,18.59,0.0,,,18.59,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,7,False,9228,Bryce Young,QB,CAR,CLE,away,2026-09-27,13:00,42.5,outdoors,,,21.76,Sleeper raw-stat projection × league scoring + current usage,15.57,115.0,C,,,,1,,17.4,16.9,21.0,0.5,0.0,12,,,,,21.5,0.26,2026,STABLE,2,2,2,94.0,92.0,92.0,0.0,1.5,0.0,2.0,21.76,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,21.76,0.0,LOW,no material weather signal,67.6,11.9,17.7,0.0,Open-Meteo game-time forecast,21.76,0.0,,,21.76,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,7,False,9482,Michael Mayer,TE,LV,NO,away,2026-09-27,16:25,43.5,dome,,,6.33,Sleeper raw-stat projection × league scoring + current usage + injury ripple,29.0,224.5,F,,,,2,,5.7,6.4,5.86,-0.7,0.0,7,,,,,5.16,0.79,2026,STABLE,2,2,2,84.0,82.5,82.5,5.5,0.0,5.5,3.0,5.95,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,5.95,0.0,INDOOR,indoor,,,,,indoor/no weather adjustment,5.95,0.38,TE1 QUESTIONABLE/DNP: TE2 route/target opportunity rises,HIGH,6.33,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,7,False,9487,Parker Washington,WR,JAX,NE,home,2026-09-27,13:00,46.5,outdoors,,,19.8,Sleeper raw-stat projection × league scoring + current usage + OL health + league return scoring,10.6,29.67,A,,,,1,,16.1,15.6,16.52,0.5,0.0,12,,,,,17.02,0.79,2026,STABLE,2,2,2,81.0,71.0,71.0,9.0,0.0,9.0,3.0,17.81,-0.14,90.0,HEALTHY,LT Anton Harrison (AT RISK),-0.35,-0.11,-0.0,17.67,0.0,LOW,no material weather signal,84.7,1.8,4.0,0.0,Open-Meteo game-time forecast,17.67,0.0,,,17.67,2.13,2.13,PR,HIGH,True,1
1370453762442797056,18-Team Chopped — Surviving the Chamber,7,False,9493,Puka Nacua,WR,LAR,DEN,away,2026-09-27,20:20,44.5,outdoors,,,0.15,weekly projected points + current usage + game-time weather + injury ripple,62.19,10.17,D+,Doubtful,,DOUBTFUL,2,,,,,,,,,,,,0.0,0.49,2026,STABLE,1,1,1,70.0,70.0,70.0,9.0,0.0,9.0,3.0,0.49,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,0.49,-0.45,MODERATE,wind 15 mph,83.4,15.4,23.7,3.0,Open-Meteo game-time forecast,0.04,0.11,TE1 QUESTIONABLE/DNP: WR1 target share can rise,MEDIUM,0.15,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,8,False,11435,Emanuel Wilson,RB,SEA,WAS,away,2026-09-27,13:00,40.5,outdoors,,,9.32,Sleeper raw-stat projection × league scoring + current usage,44.12,253.67,D-,,,,2,,5.9,6.6,10.28,-0.7,0.0,12,,,,,9.58,-0.26,2026,STABLE,2,2,2,41.0,23.5,23.5,0.5,11.5,12.0,-1.0,9.32,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,9.32,0.0,LOW,no material weather signal,68.5,13.6,24.8,28.0,Open-Meteo game-time forecast,9.32,0.0,,,9.32,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,8,False,11575,Ray Davis,RB,BUF,LAC,home,2026-09-27,13:00,50.5,outdoors,,,3.61,Sleeper raw-stat projection × league scoring + current usage + league return scoring,64.13,241.83,F,,,,3,,3.2,4.1,3.75,-0.9,0.0,12,,,,,2.85,-0.79,2026,STABLE,2,2,2,14.0,11.5,11.5,0.0,0.5,0.5,-3.0,2.06,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,2.06,0.0,LOW,no material weather signal,65.4,14.2,21.9,4.0,Open-Meteo game-time forecast,2.06,0.0,,,2.06,1.94,1.55,KR+PR,MEDIUM,True,3
1370453762442797056,18-Team Chopped — Surviving the Chamber,8,False,11637,Keon Coleman,WR,BUF,LAC,home,2026-09-27,13:00,50.5,outdoors,,,7.41,Sleeper raw-stat projection × league scoring + current usage + injury ripple,66.18,242.17,F,Questionable,,QUESTIONABLE,3,,3.4,6.8,7.8,-0.9,2.5,12,,,,,6.9,0.26,2026,STABLE,2,2,2,74.0,62.0,62.0,3.5,0.0,3.5,1.0,7.16,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,7.16,0.0,LOW,no material weather signal,65.4,14.2,21.9,4.0,Open-Meteo game-time forecast,7.16,0.25,WR1 QUESTIONABLE/DNP: WR3 role/targets can expand,MEDIUM,7.41,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,8,False,12501,Matthew Golden,WR,GB,ATL,home,2026-09-24,20:15,43.5,outdoors,61,5,12.96,Sleeper raw-stat projection × league scoring + current usage + OL health,20.79,74.5,A-,,,,2,,12.4,13.1,12.08,-0.7,0.0,12,,,,,11.38,1.62,2026,STABLE,3,3,3,82.0,83.3,83.3,10.0,0.0,10.0,4.0,13.0,-0.04,91.7,HEALTHY,RG Jacob Monk (AT RISK),-0.11,-0.2,-0.0,12.96,0.0,LOW,no material weather signal,64.6,5.1,6.7,0.0,Open-Meteo game-time forecast,12.96,0.0,,,12.96,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,8,False,12506,Harold Fannin,TE,CLE,CAR,home,2026-09-27,13:00,42.5,outdoors,,,13.62,Sleeper raw-stat projection × league scoring + current usage + OL health + injury ripple,13.65,101.67,C-,,,,1,,10.7,10.2,11.95,0.5,0.0,13,,,,,12.45,0.79,2026,STABLE,2,2,2,86.0,84.0,84.0,4.5,0.0,4.5,3.0,13.24,-0.12,81.5,MINOR CONCERN,RG Teven Jenkins (UNAVAILABLE),-0.25,-0.45,-0.0,13.12,0.0,LOW,no material weather signal,67.6,11.9,17.7,0.0,Open-Meteo game-time forecast,13.12,0.5,Starting safety OUT/IR: TE middle/deep matchup improves,MEDIUM,13.62,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,8,False,12514,Emeka Egbuka,WR,TB,MIN,home,2026-09-27,16:05,42.5,outdoors,,,11.72,Sleeper raw-stat projection × league scoring + current usage,25.95,39.83,B,,,,1,,12.4,11.9,10.43,0.5,0.0,12,,,,,10.93,0.79,2026,STABLE,2,2,2,86.0,86.0,86.0,5.5,0.5,5.5,3.0,11.72,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,11.72,0.0,LOW,no material weather signal,83.3,3.8,4.7,0.0,Open-Meteo game-time forecast,11.72,0.0,,,11.72,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,8,False,13330,Kenyon Sadiq,TE,NYJ,DET,away,2026-09-27,13:00,48.5,dome,,,9.57,Sleeper raw-stat projection × league scoring,25.2,156.33,F,,,,1,,7.9,7.4,9.07,0.5,0.0,13,,,,,9.57,0.0,2026,STABLE,2,2,2,36.0,39.0,39.0,3.0,0.5,3.0,0.0,9.57,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,9.57,0.0,INDOOR,indoor,,,,,indoor/no weather adjustment,9.57,0.0,,,9.57,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,8,False,2216,Mike Evans,WR,SF,ARI,home,2026-09-27,16:05,47.5,outdoors,,,14.38,Sleeper raw-stat projection × league scoring + current usage,15.98,46.67,A,Questionable,,QUESTIONABLE,1,,12.6,14.6,13.35,0.5,2.5,6,,,,,13.85,0.53,2026,STABLE,2,2,2,54.0,64.5,64.5,5.0,0.0,5.0,2.0,14.38,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,14.38,0.0,LOW,no material weather signal,66.8,7.8,10.3,1.0,Open-Meteo game-time forecast,14.38,0.0,,,14.38,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,8,False,3294,Dak Prescott,QB,DAL,BAL,home,2026-09-27,16:25,53.5,,,,24.93,Sleeper raw-stat projection × league scoring + current usage + game-time weather,5.93,71.33,A,,,,1,,20.7,19.6,23.67,1.1,0.0,12,,,,,24.77,0.26,2026,STABLE,2,2,2,100.0,100.0,100.0,0.0,3.0,0.0,2.0,25.03,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,25.03,-0.1,LOW,96F heat,95.5,1.1,2.7,4.0,Open-Meteo game-time forecast,24.93,0.0,,,24.93,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,8,False,3321,Tyreek Hill,WR,,,,,,,,,,4.5,season-long ECR proxy,,351.0,,,,,,,,,,,,,,,,,4.5,0.0,,,,,,,,,,,,,4.5,0.0,,,,,,-0.0,4.5,0.0,,,,,,,,4.5,0.0,,,4.5,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,8,False,4866,Saquon Barkley,RB,PHI,CHI,away,2026-09-28,20:15,41.5,outdoors,,,24.82,Sleeper raw-stat projection × league scoring + current usage,10.88,19.83,A-,,,,1,,17.0,16.5,24.06,0.5,0.0,12,,,,,24.56,0.26,2026,STABLE,2,2,2,16.0,43.5,43.5,2.0,9.5,11.5,1.0,24.82,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,24.82,0.0,LOW,no material weather signal,65.3,5.3,7.2,0.0,Open-Meteo game-time forecast,24.82,0.0,,,24.82,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,8,False,5189,Eddy Pineiro,K,SF,ARI,home,2026-09-27,16:05,47.5,outdoors,,,8.13,Sleeper raw-stat projection × league scoring,3.13,203.83,B+,,,,1,,9.6,9.1,7.63,0.5,0.0,7,,,,,8.13,0.0,,,,,,,,,,,,,8.13,0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,8.13,0.0,LOW,no material weather signal,66.8,7.8,10.3,1.0,Open-Meteo game-time forecast,8.13,0.0,,,8.13,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,8,False,8112,Drake London,WR,ATL,GB,away,2026-09-24,20:15,43.5,outdoors,61,5,15.92,Sleeper raw-stat projection × league scoring + current usage + OL health,11.48,26.67,A,,,,1,,15.8,15.3,14.43,0.5,0.0,12,,,,,14.93,1.22,2026,STABLE,3,3,3,93.0,84.3,84.3,6.33,0.67,6.33,3.0,16.15,-0.23,73.3,DEGRADED,LT Jake Matthews (AT RISK) | C Ryan Neuzil (AT RISK) | RG Chris Lindstrom (AT RISK),-0.58,-0.51,-0.0,15.92,0.0,LOW,no material weather signal,64.6,5.1,6.7,0.0,Open-Meteo game-time forecast,15.92,0.0,,,15.92,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,8,False,8136,Rachaad White,RB,WAS,SEA,home,2026-09-27,13:00,40.5,outdoors,,,8.7,Sleeper raw-stat projection × league scoring + current usage + OL health,35.83,145.83,C,,,,2,,7.9,8.6,9.44,-0.7,0.0,12,,,,,8.74,0.26,2026,STABLE,2,2,2,52.0,46.5,46.5,4.0,7.0,11.0,1.0,9.0,-0.3,81.5,MINOR CONCERN,RG Sam Cosmi (UNAVAILABLE),-0.25,-0.45,-0.0,8.7,0.0,LOW,no material weather signal,68.5,13.6,24.8,28.0,Open-Meteo game-time forecast,8.7,0.0,,,8.7,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,8,False,8161,Malik Willis,QB,MIA,KC,home,2026-09-27,13:00,45.5,outdoors,,,20.66,Sleeper raw-stat projection × league scoring + current usage,21.52,115.5,D,,,,1,,15.8,15.3,19.9,0.5,0.0,12,,,,,20.4,0.26,2026,STABLE,2,2,2,100.0,100.0,100.0,0.0,4.0,0.0,2.0,20.66,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,20.66,0.0,LOW,no material weather signal,81.8,4.3,5.1,0.0,Open-Meteo game-time forecast,20.66,0.0,,,20.66,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,9,False,11533,Brandon Aubrey,K,DAL,BAL,home,2026-09-27,16:25,53.5,,,,8.54,Sleeper raw-stat projection × league scoring,1.78,187.0,A,,,,1,,10.4,9.3,7.44,1.1,0.0,7,,,,,8.54,0.0,,,,,,,,,,,,,8.54,0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,8.54,0.0,LOW,96F heat,95.5,1.1,2.7,4.0,Open-Meteo game-time forecast,8.54,0.0,,,8.54,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,9,False,11566,Jayden Daniels,QB,WAS,SEA,home,2026-09-27,13:00,40.5,outdoors,,,0.0,weekly projected points + current usage + OL health,47.4,149.83,F,Out,,OUT,2,,,,,,,,,,,,0.0,0.13,2026,STABLE,2,2,2,55.0,77.5,77.5,0.0,6.0,0.0,1.0,0.13,-0.19,81.5,MINOR CONCERN,RG Sam Cosmi (UNAVAILABLE),-0.25,-0.45,-0.0,0.0,0.0,LOW,no material weather signal,68.5,13.6,24.8,28.0,Open-Meteo game-time forecast,0.0,0.0,,,0.0,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,9,False,11643,Jaylen Wright,RB,MIA,KC,home,2026-09-27,13:00,45.5,outdoors,,,0.17,weekly projected points + current usage + league return scoring,74.93,268.17,F,Doubtful,,DOUBTFUL,4,,,,,,,,,,,,0.0,-0.79,2026,STABLE,2,2,2,5.0,6.0,6.0,0.0,1.5,1.5,-3.0,0.0,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,0.0,0.0,LOW,no material weather signal,81.8,4.3,5.1,0.0,Open-Meteo game-time forecast,0.0,0.0,,,0.0,0.28,0.17,KR,LOW,False,
1370453762442797056,18-Team Chopped — Surviving the Chamber,9,False,11783,Ryan Flournoy,WR,DAL,BAL,home,2026-09-27,16:25,53.5,,,,8.02,Sleeper raw-stat projection × league scoring + current usage + game-time weather,65.83,216.33,F,,,,3,,7.1,8.0,8.49,-0.9,0.0,12,,,,,7.59,0.53,2026,STABLE,2,2,2,76.0,73.5,73.5,5.0,0.0,5.0,2.0,8.12,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,8.12,-0.1,LOW,96F heat,95.5,1.1,2.7,4.0,Open-Meteo game-time forecast,8.02,0.0,,,8.02,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,9,False,12540,Chimere Dike,WR,TEN,NYG,away,2026-09-27,13:00,37.5,outdoors,,,11.68,Sleeper raw-stat projection × league scoring + current usage + game-time weather + league return scoring,112.33,267.6,F,,,,5,,1.7,3.7,1.93,-2.0,0.0,12,,,,,0.0,-0.79,2026,STABLE,2,2,2,4.0,6.0,6.0,0.5,0.0,0.5,-3.0,0.0,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,0.0,-0.75,MODERATE,wind 20 mph | gusts 41 mph,64.6,19.5,40.9,33.0,Open-Meteo game-time forecast,0.0,0.0,,,0.0,11.68,11.68,KR+PR,HIGH,False,
1370453762442797056,18-Team Chopped — Surviving the Chamber,9,False,13337,Emmett Johnson,RB,KC,MIA,away,2026-09-27,13:00,45.5,outdoors,,,5.9,Sleeper raw-stat projection × league scoring + OL health,40.17,199.5,D+,,,,2,,7.5,8.2,6.83,-0.7,0.0,12,,,,,6.13,0.0,2026,STABLE,2,2,2,18.0,27.0,27.0,2.0,5.0,7.0,0.0,6.13,-0.23,77.8,MINOR CONCERN,LT Josh Simmons (UNAVAILABLE),-0.78,-0.24,-0.0,5.9,0.0,LOW,no material weather signal,81.8,4.3,5.1,0.0,Open-Meteo game-time forecast,5.9,0.0,,,5.9,0.0,0.0,,,,
1370453762442797056,18-Team Chopped — Surviving the Chamber,9,False,13346,Denzel Boston,WR,CLE,CAR,home,2026-09-27,13:00,42.5,outdoors,,,12.2,Sleeper raw-stat projection × league scoring + current usage + OL health + injury ripple,36.6,83.33,C+,,,,1,,11.3,10.8,10.61,0.5,0.0,12,,,,,11.11,0.79,2026,STABLE,2,2,2,93.0,92.5,92.5,5.5,0.0,5.5,3.0,11.9,-0.1,81.5,MINOR CONCERN,RG Teven Jenkins (UNAVAILABLE),-0.25,-0.45,-0.0,11.8,0.0,LOW,no material weather signal,67.6,11.9,17.7,0.0,Open-Meteo game-time forecast,11.8,0.4,Starting safety OUT/IR: downfield coverage improves,MEDIUM,12.2,0.0,0.0,,,,
